MountainCar-v0,951,0.1,0.1,0.01,0.5,0.05,2,3,2086,15133
32,113,2,3,0,734.2290430375001
0,1.1276160715923758,0.0,True,0,1.0
0,1.9561738811224143,0.0,True,1,1.0
2,0.0,1.0,True,2,1.0
2,0.2960955212069054,1.0,True,3,1.0
2,0.15839793869378171,1.0,True,4,1.0
1,1.1658469690574536,0.5833333333333334,True,5,1.0
1,1.4880643221740564,0.33333333333333337,True,8,1.0
1,1.8419000499388818,0.75,True,281,1.0
1,0.43338698039300727,0.5,True,306,1.0
1,-0.5988152598380809,0.5833333333333334,True,391,1.0
1,-0.3147623070701009,0.5,True,440,1.0
1,0.6040731626657427,0.3888888888888889,True,476,1.0
1,0.5076729766364991,0.33333333333333337,True,745,1.0
1,-0.1829840709230406,0.638888888888889,True,774,1.0
1,-1.1220652431451095,0.33333333333333337,True,779,1.0
1,1.0025762301117132,0.75,True,852,1.0
1,-1.5193701480766237,0.6111111111111112,True,901,1.0
1,-0.3682896619194178,0.5,True,922,1.0
1,-2.177075393403275,0.5,True,923,1.0
1,0.1571274879617135,0.25,True,926,1.0
1,1.9655226836769968,0.5,True,1034,1.0
1,-0.20759893961790965,0.5,True,1062,1.0
1,-1.1858222723810226,0.4166666666666667,True,1077,1.0
1,0.6088277942736335,0.33333333333333337,True,1078,1.0
1,-1.4682470244704797,0.6666666666666666,True,1121,1.0
1,-1.91326475588657,0.5,True,1153,1.0
1,1.0585950064858565,0.75,True,1251,1.0
1,-1.0570152604676961,0.875,True,1346,1.0
1,1.4403296686954676,0.75,True,1369,1.0
1,-1.3514427948934804,0.16666666666666669,True,1400,1.0
1,2.8390429807668944,0.7083333333333334,True,1401,1.0
1,0.753844117013089,0.8333333333333333,True,1667,1.0
0,2,1.9152744607535033,True,0
0,3,2.2905168686182735,True,1
0,4,1.9057522258493185,True,2
1,2,-1.9679972234447787,True,3
1,3,-2.8210075231332725,True,4
1,4,2.699636503794209,True,5
1,5,-1.6824559383285538,True,6
5,4,-0.6673665925479884,True,7
5,2,-2.6319697082687155,True,8
1,6,-0.4622467564091761,True,14
6,4,0.34070301987022833,True,15
6,2,-0.8708094096900079,True,685
6,7,2.315356814856057,True,817
7,2,0.8925907494698331,True,818
7,3,0.23292914587317126,True,819
1,8,-2.3693555849547625,True,904
8,3,-1.5485666069786632,True,905
6,3,-0.8650681942275842,True,1106
1,9,1.9574166011594913,True,1217
9,4,2.2941644344927514,True,1218
1,10,0.9905398362500195,True,1397
10,4,1.3666990757542161,True,1398
1,11,-1.5272149728798197,True,1517
11,2,2.491682798767764,True,1518
8,2,1.3626807630395106,True,1532
10,2,-1.387518118273442,True,1636
5,3,1.8263359740310587,True,1770
9,2,1.0377851872770674,True,2260
1,12,-0.927671862636837,True,2845
12,2,1.4867100791525194,True,2846
1,13,2.3120685927740894,True,2960
13,4,0.9089256426261816,True,2961
1,14,2.31879117123626,True,2977
14,3,0.1501756106242671,True,2978
8,7,1.222964288651251,True,3051
12,3,2.0436354296251578,True,3145
0,9,0.03017092655880882,True,3238
9,15,-2.6186668744890067,True,3390
15,2,-2.1873027347804856,True,3391
1,16,1.797892660186842,True,3634
16,3,1.0,True,3635
1,17,2.8068478008683417,True,3736
17,3,1.0,True,3737
1,18,-1.1853489841126768,True,3738
18,3,-0.7643542130645986,True,3739
13,2,0.8847777280171478,True,3747
1,19,-0.17056073096706115,True,3762
19,12,2.82380085296471,True,3763
15,4,-1.8587788266971055,True,3827
